name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,audio_features,id,uri,track_href,analysis_url,duration_ms,time_signature,target
Mannish Boy,Muddy Waters,0.598,0.735,2,-10.882,1,0.0973,0.483,1.81E-06,0.172,0.548,133.945,audio_features,,0uCmTNcj7GeDa1APYV4j3o,spotify:track:0uCmTNcj7GeDa1APYV4j3o,https://api.spotify.com/v1/tracks/0uCmTNcj7GeDa1APYV4j3o,https://api.spotify.com/v1/audio-analysis/0uCmTNcj7GeDa1APYV4j3o,211455,4,blues
"Cold, Cold Feeling",Albert Collins,0.796,0.149,3,-17.885,0,0.0414,0.137,0,0.569,0.793,123.019,audio_features,,3Viv0Zuw0FT4EuxdVGfrDo,spotify:track:3Viv0Zuw0FT4EuxdVGfrDo,https://api.spotify.com/v1/tracks/3Viv0Zuw0FT4EuxdVGfrDo,https://api.spotify.com/v1/audio-analysis/3Viv0Zuw0FT4EuxdVGfrDo,210053,4,blues
Little Red Rooster,Willie Dixon,0.584,0.278,4,-18.566,1,0.0312,0.118,0.000107,0.211,0.57,83.961,audio_features,,0G42OWO7nynxXHht2X9mEU,spotify:track:0G42OWO7nynxXHht2X9mEU,https://api.spotify.com/v1/tracks/0G42OWO7nynxXHht2X9mEU,https://api.spotify.com/v1/audio-analysis/0G42OWO7nynxXHht2X9mEU,266072,4,blues
Have You Ever Loved A Woman? - 40th Anniversary Version / 2010 Remastered,Derek & The Dominos,0.303,0.648,0,-6.795,1,0.0512,0.266,0.000464,0.0524,0.87,96.812,audio_features,,15nhDfL99fjmmK23tiQ2Bm,spotify:track:15nhDfL99fjmmK23tiQ2Bm,https://api.spotify.com/v1/tracks/15nhDfL99fjmmK23tiQ2Bm,https://api.spotify.com/v1/audio-analysis/15nhDfL99fjmmK23tiQ2Bm,190656,4,blues
Junker's Blues,Champion Jack Dupree,0.779,0.155,5,-21.57,1,0.112,0.238,0.0687,0.191,0.866,150.211,audio_features,,6KPBLaWLqk5CJjRprggRaP,spotify:track:6KPBLaWLqk5CJjRprggRaP,https://api.spotify.com/v1/tracks/6KPBLaWLqk5CJjRprggRaP,https://api.spotify.com/v1/audio-analysis/6KPBLaWLqk5CJjRprggRaP,184360,4,blues
Boogie Chillen,John Lee Hooker,0.678,0.272,4,-10.415,1,0.0525,0.361,0.00679,0.131,0.963,104.982,audio_features,,5zICtGQU65YwAq3aVqhiW4,spotify:track:5zICtGQU65YwAq3aVqhiW4,https://api.spotify.com/v1/tracks/5zICtGQU65YwAq3aVqhiW4,https://api.spotify.com/v1/audio-analysis/5zICtGQU65YwAq3aVqhiW4,295613,4,blues
Bad News Is Coming,Luther Allison,0.639,0.496,1,-6.844,0,0.0375,0.59,0.00267,0.087,0.754,104.404,audio_features,,42s2qNbcElKqt29lcWXapw,spotify:track:42s2qNbcElKqt29lcWXapw,https://api.spotify.com/v1/tracks/42s2qNbcElKqt29lcWXapw,https://api.spotify.com/v1/audio-analysis/42s2qNbcElKqt29lcWXapw,272373,4,blues
Chains And Things,B.B. King,0.56,0.241,4,-15.385,0,0.0314,0.0274,0.00464,0.123,0.547,128.26,audio_features,,0Tnt1pxkoNdX1ZWkRTW8f6,spotify:track:0Tnt1pxkoNdX1ZWkRTW8f6,https://api.spotify.com/v1/tracks/0Tnt1pxkoNdX1ZWkRTW8f6,https://api.spotify.com/v1/audio-analysis/0Tnt1pxkoNdX1ZWkRTW8f6,295839,4,blues
Working Man,Otis Rush,0.633,0.625,0,-10.951,1,0.0436,0.0213,0.000818,0.196,0.703,112.968,audio_features,,3xLigydauGKn4eJWYziPuN,spotify:track:3xLigydauGKn4eJWYziPuN,https://api.spotify.com/v1/tracks/3xLigydauGKn4eJWYziPuN,https://api.spotify.com/v1/audio-analysis/3xLigydauGKn4eJWYziPuN,234496,4,blues
T-Bone Shuffle,Albert Collins,0.537,0.695,11,-9.88,1,0.0377,0.067,0.0063,0.142,0.222,116.068,audio_features,,6rOZxWF4YfO7g0gCMqQlxL,spotify:track:6rOZxWF4YfO7g0gCMqQlxL,https://api.spotify.com/v1/tracks/6rOZxWF4YfO7g0gCMqQlxL,https://api.spotify.com/v1/audio-analysis/6rOZxWF4YfO7g0gCMqQlxL,336343,4,blues
Albert's Shuffle,Mike Bloomfield,0.303,0.492,0,-10.716,1,0.039,0.00757,0.045,0.367,0.154,119.949,audio_features,,6cC947WJ1IZrBmR36VVaVw,spotify:track:6cC947WJ1IZrBmR36VVaVw,https://api.spotify.com/v1/tracks/6cC947WJ1IZrBmR36VVaVw,https://api.spotify.com/v1/audio-analysis/6cC947WJ1IZrBmR36VVaVw,216853,4,blues
Two Bugs And A Roach,Earl Hooker,0.541,0.568,9,-12.584,1,0.0752,0.0134,0,0.201,0.455,138.174,audio_features,,7Bu4ET2R5zKAeqM68l3Oqk,spotify:track:7Bu4ET2R5zKAeqM68l3Oqk,https://api.spotify.com/v1/tracks/7Bu4ET2R5zKAeqM68l3Oqk,https://api.spotify.com/v1/audio-analysis/7Bu4ET2R5zKAeqM68l3Oqk,181625,4,blues
She's A Sweet One,Junior Wells,0.705,0.483,1,-12.209,1,0.0542,0.491,0.00116,0.276,0.764,145.822,audio_features,,1orUyqMNJL7Yt3hXp2BylE,spotify:track:1orUyqMNJL7Yt3hXp2BylE,https://api.spotify.com/v1/tracks/1orUyqMNJL7Yt3hXp2BylE,https://api.spotify.com/v1/audio-analysis/1orUyqMNJL7Yt3hXp2BylE,223394,4,blues
My Babe,Little Walter,0.676,0.334,5,-10.572,1,0.0508,0.128,0.00662,0.109,0.628,113.146,audio_features,,1b4iMXi38xiZM6emdMlU0O,spotify:track:1b4iMXi38xiZM6emdMlU0O,https://api.spotify.com/v1/tracks/1b4iMXi38xiZM6emdMlU0O,https://api.spotify.com/v1/audio-analysis/1b4iMXi38xiZM6emdMlU0O,219733,4,blues
Hound Dog,Big Mama Thornton,0.552,0.542,9,-10.862,1,0.0977,0.358,0,0.0922,0.569,71.022,audio_features,,5t93hSW6hOhojflI6pjits,spotify:track:5t93hSW6hOhojflI6pjits,https://api.spotify.com/v1/tracks/5t93hSW6hOhojflI6pjits,https://api.spotify.com/v1/audio-analysis/5t93hSW6hOhojflI6pjits,187973,4,blues
Stone Crazy,Buddy Guy,0.526,0.467,2,-11.641,1,0.0898,0.0562,0.000334,0.0909,0.807,119.985,audio_features,,0rw2FKykg4yKVbt7XelcwC,spotify:track:0rw2FKykg4yKVbt7XelcwC,https://api.spotify.com/v1/tracks/0rw2FKykg4yKVbt7XelcwC,https://api.spotify.com/v1/audio-analysis/0rw2FKykg4yKVbt7XelcwC,215911,4,blues
Part Time Love,Clarence Carter,0.686,0.593,0,-10.078,1,0.0597,0.774,0.0267,0.0917,0.889,80.619,audio_features,,06s7QRpHfeiKL3YCIRTKxg,spotify:track:06s7QRpHfeiKL3YCIRTKxg,https://api.spotify.com/v1/tracks/06s7QRpHfeiKL3YCIRTKxg,https://api.spotify.com/v1/audio-analysis/06s7QRpHfeiKL3YCIRTKxg,306533,4,blues
Boom Boom,John Lee Hooker,0.441,0.455,10,-14.207,1,0.0485,0.0146,0.0097,0.136,0.549,121.448,audio_features,,6Xc97DvvgvgzisfpDfUKFY,spotify:track:6Xc97DvvgvgzisfpDfUKFY,https://api.spotify.com/v1/tracks/6Xc97DvvgvgzisfpDfUKFY,https://api.spotify.com/v1/audio-analysis/6Xc97DvvgvgzisfpDfUKFY,268733,3,blues
